group kingdom phylum class order family genus species
ASV03024 Fungi Ascomycota Dothideomycetes Pleosporales Pleosporaceae unclassified_Pleosporaceae Pleosporaceae_sp
ASV03025 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03026 Fungi Chytridiomycota Rhizophydiomycetes Rhizophydiales Alphamycetaceae Betamyces Betamyces_americae-meridionalis
ASV03027 Fungi Ascomycota Sordariomycetes Hypocreales unclassified unclassified unclassified
ASV03028 Fungi Ascomycota Sordariomycetes Diaporthales Gnomoniaceae unclassified_Gnomoniaceae Gnomoniaceae_sp
ASV03029 Fungi Mortierellomycota Mortierellomycetes Mortierellales Mortierellaceae Mortierella Mortierella_exigua
ASV03030 Fungi Ascomycota Dothideomycetes Pleosporales Arthopyreniaceae Arthopyrenia Arthopyrenia_salicis
ASV03031 Fungi Basidiomycota Agaricomycetes Trechisporales Hydnodontaceae Trechispora Trechispora_invisitata
ASV03032 Fungi Basidiomycota Agaricomycetes Agaricales Tricholomataceae Tricholoma Tricholoma_populinum
ASV03033 Fungi Basidiomycota Agaricomycetes Polyporales Coriolaceae Trametes Trametes_versicolor
ASV03034 Fungi Ascomycota Dothideomycetes Capnodiales unclassified_Capnodiales unclassified_Capnodiales Capnodiales_sp
ASV03035 Fungi Ascomycota Sordariomycetes Hypocreales Hypocreaceae Monocillium Monocillium_indicum
ASV03036 Fungi Ascomycota Leotiomycetes Helotiales Hyaloscyphaceae Lachnum Lachnum_virgineum
ASV03037 Fungi Basidiomycota Agaricomycetes Cantharellales Ceratobasidiaceae unclassified unclassified
ASV03038 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03039 Fungi Basidiomycota Tremellomycetes Tremellales Cryptococcaceae Kwoniella Kwoniella_shivajii
ASV03040 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03041 Fungi Ascomycota Leotiomycetes Helotiales Helotiaceae Tetracladium Tetracladium_marchalianum
ASV03042 Fungi Basidiomycota Microbotryomycetes unclassified unclassified unclassified unclassified
ASV03043 Fungi Basidiomycota Tremellomycetes Tremellales Rhynchogastremataceae Papiliotrema Papiliotrema_laurentii
ASV03044 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03045 Fungi Basidiomycota Agaricomycetes Polyporales Fomitopsidaceae unclassified_Fomitopsidaceae Fomitopsidaceae_sp
ASV03046 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03047 Fungi Basidiomycota Agaricomycetes unclassified unclassified unclassified unclassified
ASV03048 Fungi Ascomycota unclassified unclassified unclassified unclassified unclassified
ASV03049 Fungi Ascomycota Sordariomycetes Xylariales Diatrypaceae Diatrypella Diatrypella_pulvinata
ASV03050 Fungi Ascomycota Dothideomycetes Capnodiales Teratosphaeriaceae Devriesia Devriesia_pseudoamericana
ASV03051 Fungi Basidiomycota unclassified unclassified unclassified unclassified unclassified
ASV03052 Fungi Ascomycota Sordariomycetes Sordariales Lasiosphaeriaceae Apodus Apodus_deciduus
ASV03053 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03054 Fungi Ascomycota Dothideomycetes Pleosporales Didymellaceae unclassified unclassified
ASV03055 Fungi Ascomycota Eurotiomycetes Verrucariales Verrucariaceae Verrucaria unclassified
ASV03056 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03057 Fungi Ascomycota Sordariomycetes Magnaporthales Magnaporthaceae Magnaporthiopsis Magnaporthiopsis_sp
ASV03058 Fungi Ascomycota Orbiliomycetes Orbiliales Orbiliaceae Dactylella Dactylella_arnaudii
ASV03059 Fungi Ascomycota Leotiomycetes Helotiales Myxotrichaceae Oidiodendron Oidiodendron_sp
ASV03060 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03061 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03062 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03063 Fungi Glomeromycota Glomeromycetes Glomerales Glomeraceae Septoglomus Septoglomus_sp
ASV03064 Fungi Ascomycota Sordariomycetes Hypocreales Nectriaceae unclassified unclassified
ASV03065 Fungi Ascomycota Pezizomycetes Pezizales Tuberaceae Tuber Tuber_oligospermum
ASV03066 Fungi Ascomycota unclassified unclassified unclassified unclassified unclassified
ASV03067 Fungi Ascomycota Sordariomycetes Hypocreales Hypocreales_fam_Incertae_sedis Acremonium Acremonium_furcatum
ASV03068 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03069 Fungi Ascomycota Leotiomycetes Helotiales Helotiaceae Tetracladium Tetracladium_marchalianum
ASV03070 Fungi Ascomycota Sordariomycetes Hypocreales Clavicipitaceae Metacordyceps Metacordyceps_chlamydosporia
ASV03071 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03072 Fungi Ascomycota Eurotiomycetes Chaetothyriales unclassified unclassified unclassified
ASV03073 Fungi Ascomycota Leotiomycetes Helotiales Helotiaceae Tetracladium unclassified
ASV03074 Fungi Basidiomycota Agaricomycetes Agaricales Hymenogastraceae Hebeloma Hebeloma_mesophaeum
ASV03075 Fungi Ascomycota Dothideomycetes Pleosporales Didymellaceae unclassified unclassified
ASV03076 Fungi Basidiomycota Agaricomycetes Atheliales Atheliaceae Tylospora Tylospora_sp
ASV03077 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03078 Fungi Basidiomycota Agaricomycetes Polyporales Fomitopsidaceae Postia Postia_floriformis
ASV03079 Fungi Ascomycota Dothideomycetes Pleosporales Biatriosporaceae Biatriospora Biatriospora_mackinnonii
ASV03080 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03081 Fungi Ascomycota Eurotiomycetes Chaetothyriales Trichomeriaceae Bradymyces Bradymyces_sp
ASV03082 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03083 Fungi Ascomycota Sordariomycetes Microascales Halosphaeriaceae unclassified_Halosphaeriaceae Halosphaeriaceae_sp
ASV03084 Fungi Basidiomycota unclassified unclassified unclassified unclassified unclassified
ASV03085 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae Exophiala Exophiala_xenobiotica
ASV03086 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03087 Fungi Basidiomycota Pucciniomycetes Platygloeales Eocronartiaceae Eocronartium Eocronartium_sp
ASV03088 Fungi Olpidiomycota Olpidiomycetes Olpidiales Olpidiaceae Olpidium Olpidium_brassicae
ASV03089 Fungi Basidiomycota unclassified unclassified unclassified unclassified unclassified
ASV03090 Fungi Ascomycota Lecanoromycetes Lecanorales Ramalinaceae Bacidia Bacidia_chloroticula
ASV03091 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03092 Fungi Ascomycota Leotiomycetes Helotiales Rutstroemiaceae unclassified_Rutstroemiaceae Rutstroemiaceae_sp
ASV03093 Fungi Basidiomycota Agaricomycetes Russulales Peniophoraceae Peniophora unclassified
ASV03094 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03095 Fungi Ascomycota Sordariomycetes Glomerellales Plectosphaerellaceae unclassified unclassified
ASV03096 Fungi Ascomycota Sordariomycetes Hypocreales unclassified unclassified unclassified
ASV03097 Fungi Mortierellomycota Mortierellomycetes Mortierellales Mortierellaceae Mortierella Mortierella_gamsii
ASV03098 Fungi Ascomycota Eurotiomycetes Chaetothyriales Trichomeriaceae Arthrocladium Arthrocladium_sp
ASV03099 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03100 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03101 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03102 Fungi Basidiomycota Pucciniomycetes Platygloeales Eocronartiaceae Eocronartium Eocronartium_sp
ASV03103 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03104 Fungi Mortierellomycota Mortierellomycetes Mortierellales unclassified_Mortierellales unclassified_Mortierellales Mortierellales_sp
ASV03105 Fungi Basidiomycota Agaricomycetes Boletales Boletaceae Boletus unclassified
ASV03106 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03107 Fungi Basidiomycota Cystobasidiomycetes Erythrobasidiales Erythrobasidiaceae Erythrobasidium Erythrobasidium_hasegawianum
ASV03108 Fungi Ascomycota Dothideomycetes Pleosporales Leptosphaeriaceae Leptosphaeria Leptosphaeria_sp
ASV03109 Fungi Basidiomycota Agaricomycetes Agaricales Psathyrellaceae Psathyrella Psathyrella_panaeoloides
ASV03110 Fungi Basidiomycota Agaricomycetes Agaricales Tricholomataceae Arrhenia Arrhenia_subglobispora
ASV03111 Fungi Ascomycota Leotiomycetes Helotiales Hyaloscyphaceae Cistella Cistella_sp
ASV03112 Fungi Basidiomycota Agaricomycetes Cantharellales Ceratobasidiaceae Thanatephorus Thanatephorus_cucumeris
ASV03113 Fungi Ascomycota Sordariomycetes Microascales Microascaceae Gamsia Gamsia_simplex
ASV03114 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03115 Fungi Basidiomycota Wallemiomycetes Wallemiales Wallemiaceae Wallemia Wallemia_sebi
ASV03116 Fungi Ascomycota Leotiomycetes Helotiales unclassified unclassified unclassified
ASV03117 Fungi Ascomycota Orbiliomycetes unclassified_Orbiliomycetes unclassified_Orbiliomycetes unclassified_Orbiliomycetes Orbiliomycetes_sp
ASV03118 Fungi Ascomycota Sordariomycetes Hypocreales Nectriaceae unclassified unclassified
ASV03119 Fungi Ascomycota Eurotiomycetes Chaetothyriales Trichomeriaceae Bradymyces Bradymyces_sp
ASV03120 Fungi Ascomycota Eurotiomycetes Chaetothyriales Trichomeriaceae Bradymyces Bradymyces_sp
ASV03121 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03122 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03123 Fungi Basidiomycota Agaricomycetes Hymenochaetales Schizoporaceae Xylodon Xylodon_sambuci
ASV03124 Fungi Basidiomycota unclassified unclassified unclassified unclassified unclassified
ASV03125 Fungi Ascomycota Sordariomycetes Sordariales Chaetomiaceae Chaetomium Chaetomium_angustispirale
ASV03126 Fungi Ascomycota Orbiliomycetes unclassified_Orbiliomycetes unclassified_Orbiliomycetes unclassified_Orbiliomycetes Orbiliomycetes_sp
ASV03127 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03128 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae Rhinocladiella Rhinocladiella_sp
ASV03129 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03130 Fungi Ascomycota Dothideomycetes Pleosporales unclassified unclassified unclassified
ASV03131 Fungi Ascomycota Sordariomycetes Diaporthales unclassified unclassified unclassified
ASV03132 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03133 Fungi Ascomycota Sordariomycetes Diaporthales Diaporthaceae Diaporthe Diaporthe_columnaris
ASV03134 Fungi Ascomycota Sordariomycetes Glomerellales Plectosphaerellaceae Plectosphaerella unclassified
ASV03135 Fungi Ascomycota Lecanoromycetes Lecanorales Lecanoraceae Scoliciosporum Scoliciosporum_umbrinum
ASV03136 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03137 Fungi Ascomycota unclassified unclassified unclassified unclassified unclassified
ASV03138 Fungi Ascomycota Pezizomycetes Pezizales Ascobolaceae unclassified_Ascobolaceae Ascobolaceae_sp
ASV03139 Fungi Basidiomycota Agaricomycetes Cantharellales Ceratobasidiaceae Thanatephorus Thanatephorus_cucumeris
ASV03140 Fungi Ascomycota Sordariomycetes Glomerellales Plectosphaerellaceae Plectosphaerella Plectosphaerella_cucumerina
ASV03141 Fungi Ascomycota Dothideomycetes Capnodiales Neodevriesiaceae Neodevriesia Neodevriesia_capensis
ASV03142 Fungi Ascomycota Sordariomycetes Hypocreales unclassified unclassified unclassified
ASV03143 Fungi Ascomycota unclassified unclassified unclassified unclassified unclassified
ASV03144 Fungi Basidiomycota Agaricomycetes Trechisporales Hydnodontaceae Trechispora unclassified
ASV03145 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03146 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03147 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03148 Fungi Basidiomycota unclassified unclassified unclassified unclassified unclassified
ASV03149 Fungi Ascomycota Eurotiomycetes Chaetothyriales Trichomeriaceae unclassified_Trichomeriaceae Trichomeriaceae_sp
ASV03150 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03151 Fungi Ascomycota Dothideomycetes Pleosporales unclassified unclassified unclassified
ASV03152 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03153 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03154 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03155 Fungi Ascomycota Sordariomycetes Glomerellales Plectosphaerellaceae unclassified unclassified
ASV03156 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03157 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03158 Fungi Ascomycota Pezizomycetes Pezizales Pezizaceae unclassified unclassified
ASV03159 Fungi Basidiomycota Microbotryomycetes Sporidiobolales Sporidiobolaceae Sporobolomyces Sporobolomyces_symmetricus
ASV03160 Fungi Basidiomycota Cystobasidiomycetes Cystobasidiomycetes_ord_Incertae_sedis Symmetrosporaceae Symmetrospora Symmetrospora_sp
ASV03161 Fungi Ascomycota Sordariomycetes Sordariales Lasiosphaeriaceae unclassified unclassified
ASV03162 Fungi Ascomycota Sordariomycetes Coniochaetales Coniochaetaceae Coniochaeta Coniochaeta_ligniaria
ASV03163 Fungi Ascomycota Sordariomycetes unclassified unclassified unclassified unclassified
ASV03164 Fungi Ascomycota Leotiomycetes Helotiales unclassified unclassified unclassified
ASV03165 Fungi Ascomycota Sordariomycetes Hypocreales Hypocreales_fam_Incertae_sedis Acremonium Acremonium_persicinum
ASV03166 Fungi Basidiomycota Agaricomycetes Agaricales Tricholomataceae Tricholoma Tricholoma_scalpturatum
ASV03167 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03168 Fungi Ascomycota Dothideomycetes Pleosporales Sporormiaceae Preussia Preussia_dubia
ASV03169 Fungi Ascomycota Dothideomycetes Pleosporales Periconiaceae unclassified unclassified
ASV03170 Fungi Ascomycota Dothideomycetes Pleosporales Didymellaceae unclassified unclassified
ASV03171 Fungi Ascomycota Sordariomycetes Hypocreales Nectriaceae Fusarium unclassified
ASV03172 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03173 Fungi Ascomycota Sordariomycetes Hypocreales Hypocreales_fam_Incertae_sedis Acremonium Acremonium_charticola
ASV03174 Fungi Basidiomycota Agaricomycetes Agaricales Physalacriaceae Armillaria Armillaria_gallica
ASV03175 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03176 Fungi Ascomycota unclassified unclassified unclassified unclassified unclassified
ASV03177 Fungi Ascomycota Sordariomycetes Hypocreales unclassified unclassified unclassified
ASV03178 Fungi Ascomycota Dothideomycetes Pleosporales Pleosporales_fam_Incertae_sedis Monodictys Monodictys_sp
ASV03179 Fungi Ascomycota Dothideomycetes Pleosporales unclassified unclassified unclassified
ASV03180 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03181 Fungi Ascomycota Sordariomycetes Hypocreales Clavicipitaceae unclassified unclassified
ASV03182 Fungi Ascomycota Sordariomycetes Hypocreales Cordycipitaceae Lecanicillium Lecanicillium_sp
ASV03183 Fungi Ascomycota unclassified unclassified unclassified unclassified unclassified
ASV03184 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03185 Fungi Ascomycota Eurotiomycetes Eurotiales Aspergillaceae Aspergillus unclassified
ASV03186 Fungi Basidiomycota unclassified unclassified unclassified unclassified unclassified
ASV03187 Fungi Mortierellomycota Mortierellomycetes Mortierellales Mortierellaceae Mortierella Mortierella_humilis
ASV03188 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03189 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV03190 Fungi Ascomycota Sordariomycetes unclassified unclassified unclassified unclassified
ASV03191 Fungi Mortierellomycota Mortierellomycetes Mortierellales Mortierellaceae Mortierella unclassified
